127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 21984
127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 200 95785
127.0.0.1 - - [25/Oct/2015:22:13:15 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 200 35951
127.0.0.1 - - [25/Oct/2015:22:14:07 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [25/Oct/2015:22:14:54 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 3569
127.0.0.1 - - [25/Oct/2015:22:15:20 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 3569
127.0.0.1 - - [25/Oct/2015:22:15:59 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 3588
127.0.0.1 - - [25/Oct/2015:22:17:00 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 7744
127.0.0.1 - - [25/Oct/2015:22:17:24 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 7763
127.0.0.1 - - [25/Oct/2015:22:18:09 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 7767
127.0.0.1 - - [25/Oct/2015:22:25:03 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4329
127.0.0.1 - - [25/Oct/2015:22:28:00 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4308
127.0.0.1 - - [25/Oct/2015:22:28:37 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4313
127.0.0.1 - - [25/Oct/2015:22:28:38 +0800] "GET /MRTFAREPROJECT/images/Capture.JPG HTTP/1.1" 200 42248
127.0.0.1 - - [25/Oct/2015:22:31:42 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/index.html HTTP/1.1" 200 13117
127.0.0.1 - - [25/Oct/2015:22:31:42 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/css/bootstrap.min.css HTTP/1.1" 200 117305
127.0.0.1 - - [25/Oct/2015:22:31:42 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/css/modern-business.css HTTP/1.1" 200 1402
127.0.0.1 - - [25/Oct/2015:22:31:43 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 21984
127.0.0.1 - - [25/Oct/2015:22:31:43 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/js/jquery.js HTTP/1.1" 200 95785
127.0.0.1 - - [25/Oct/2015:22:31:43 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/js/bootstrap.min.js HTTP/1.1" 200 35951
127.0.0.1 - - [25/Oct/2015:22:31:43 +0800] "GET /MRTFAREPROJECT/startbootstrap-modern-business-1.0.3/font-awesome/fonts/fontawesome-webfont.eot? HTTP/1.1" 200 56006
127.0.0.1 - - [25/Oct/2015:22:32:04 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4313
127.0.0.1 - - [25/Oct/2015:22:37:26 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4417
127.0.0.1 - - [25/Oct/2015:22:37:30 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Train_Interior.jpg;text=Slide%20Two HTTP/1.1" 200 1805362
127.0.0.1 - - [25/Oct/2015:22:37:31 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Guadalupe_Station_Platform_1.jpg&text=Slide%20Three HTTP/1.1" 404 1160
127.0.0.1 - - [25/Oct/2015:22:38:08 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4377
127.0.0.1 - - [25/Oct/2015:22:38:10 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Guadalupe_Station_Platform_1.jpg HTTP/1.1" 200 698566
127.0.0.1 - - [25/Oct/2015:22:38:10 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Train_Interior.jpg HTTP/1.1" 200 1805362
127.0.0.1 - - [25/Oct/2015:22:38:28 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4378
127.0.0.1 - - [25/Oct/2015:22:38:28 +0800] "GET /MRTFAREPROJECT/images/Capture.JPG;text=Slide%20One HTTP/1.1" 200 42248
127.0.0.1 - - [25/Oct/2015:22:38:44 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4379
127.0.0.1 - - [25/Oct/2015:22:39:31 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4357
127.0.0.1 - - [25/Oct/2015:22:39:37 +0800] "POST /MRTFAREPROJECT/process.html HTTP/1.1" 200 908
127.0.0.1 - - [25/Oct/2015:22:39:48 +0800] "POST /MRTFAREPROJECT/process.html HTTP/1.1" 200 909
127.0.0.1 - - [25/Oct/2015:22:40:10 +0800] "GET /MRTFAREPROJECT/ HTTP/1.1" 200 4357
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/css/modern-business.css HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:40:11 +0800] "GET /MRTFAREPROJECT/images/Capture.JPG;text=Slide%20One HTTP/1.1" 200 42248
127.0.0.1 - - [25/Oct/2015:22:40:17 +0800] "POST /MRTFAREPROJECT/process.html HTTP/1.1" 200 911
127.0.0.1 - - [25/Oct/2015:22:51:03 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:12 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:12 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:12 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:12 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Guadalupe_Station_Platform_1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:12 +0800] "GET /MRTFAREPROJECT/images/MRT-3_Train_Interior.jpg HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:13 +0800] "GET /MRTFAREPROJECT/images/Capture.JPG;text=Slide%20One HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:30 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:33 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:33 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:33 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:34 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:34 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:34 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:34 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3384
127.0.0.1 - - [25/Oct/2015:22:51:35 +0800] "GET /MRTFAREPROJECT/js/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:35 +0800] "GET /MRTFAREPROJECT/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [25/Oct/2015:22:51:40 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4357
127.0.0.1 - - [25/Oct/2015:22:51:43 +0800] "POST /MRTFAREPROJECT/process.html HTTP/1.1" 200 3458
127.0.0.1 - - [25/Oct/2015:22:52:21 +0800] "GET /MRTFAREPROJECT/index.jsp HTTP/1.1" 200 4357
127.0.0.1 - - [25/Oct/2015:22:52:24 +0800] "POST /MRTFAREPROJECT/process.html HTTP/1.1" 200 3701
127.0.0.1 - - [25/Oct/2015:22:52:37 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3625
127.0.0.1 - - [25/Oct/2015:22:52:50 +0800] "GET /MRTFAREPROJECT/display.jsp HTTP/1.1" 200 3898
